Year,Population_Million,Inflation_Rate,Unemployment_Rate,Exports_USD_Billion,Imports_USD_Billion,FDI_USD_Billion,Industrial_Growth_Rate,Services_Growth_Rate,Agriculture_Growth_Rate,Government_Expenditure_PctGDP,Fiscal_Deficit_PctGDP,Interest_Rate,Exchange_Rate_INR_USD,Energy_Consumption_TWh,GDP_Growth_Rate
2018,1197.69,6.41,5.6,320.31,388.54,34.38,7.08,4.25,3.05,17.66,-6.04,5.12,65.01,1905.62,1.42
2018,1222.95,5.69,6.87,269.07,374.9,57,6.31,11.19,3.64,18.55,-5,6.51,77.83,1159.12,3.6
2018,1235.48,4.38,8.03,411.37,598.81,19.32,4.92,6.42,7.22,17.25,-7.89,2.73,79.1,1058.62,2.66
2018,1101.48,2.23,7.29,390.6,265.58,54.27,4.33,13.47,0.63,15.93,-5.75,5.68,79.22,1160.93,4.63
2018,1333.07,6.7,5.19,141.05,710.9,72.46,6.39,4.41,-0.9,15.1,-2.35,4.57,63.62,1473.06,1.88
2018,1266.46,4.27,2,216.84,590.12,54.58,9.16,10.82,4.47,21.67,-5.75,4.27,56.94,1116.97,3.53
2018,1224.9,6.72,5.99,454.97,334.33,63.06,6.81,8.99,3.91,16.28,-4.49,4.85,75.56,920.37,3.66
2018,1000.58,2.37,9.57,327.79,528.47,42.63,6.69,7.63,3.96,12.98,-6.7,7.62,70.39,1627.39,4.21
2018,1315.64,1.98,6.44,505.3,163.96,48.45,4.36,7.34,1.97,17.25,-4.41,6.11,65.88,947.37,2.92
2018,1157.23,9.03,5.79,278.26,565.72,46.18,4.35,5.44,4.48,15.48,-6.55,6.65,79.17,1248.9,2.1
2018,1253.7,5.62,8.85,341.21,523.32,69.37,5.48,7.54,2.13,16.02,-6.81,4.02,69.57,1413.93,2.91
2018,1245.22,7.7,3.27,270.7,340.01,22.05,4.63,8.22,4.18,13.11,-4.09,5.69,70.11,1322.76,4.07
2018,1174.5,6.07,7.51,386.69,291.85,64.4,3.35,7.14,4.46,11.67,-2.53,2.29,59.57,1256.01,3.16
2018,1257.18,5.11,5.28,397.02,531.41,29.43,5.27,2.65,0.81,18.72,-2.84,6.27,68.9,1334.8,2.57
2018,1166.54,4.93,6.85,530.13,321.85,85.49,5.89,9.94,4.7,14.49,-6.76,6.56,72.91,1563.19,4.57
2018,1138.1,4.22,5.66,522.97,318.18,5,5.11,8.22,1.43,11.96,-5.7,5.2,67.23,1477.87,2.72
2018,1426.96,6.92,9.5,323.46,211.11,29.34,6.48,4.47,7.28,14.35,-2.94,5.15,71.51,1119.25,1.86
2018,1245.49,1.44,5.68,352.69,493.48,55.12,5.01,7.8,3.2,14.46,-4.59,5.32,67.81,1125,3.76
2018,1171.77,3.69,5.86,279.43,501.83,42.29,7.29,7.31,5.51,13.61,-7.71,4.1,84.99,905.04,2.94
2018,1158.87,2.03,6.67,176.87,476.17,37.36,8.41,7.68,0.59,16.92,-8.5,7.41,75.87,899.41,1.7
2018,1020.3,1.83,4.94,239.29,324,31.76,4.63,7.64,5.48,17.24,-4.6,7.82,60.83,746.73,3.01
2018,1496.3,6.1,8.37,324.02,502.84,51.54,6.85,5.85,4.34,18.57,-3.83,6.73,71.22,1297.07,3.13
2018,1218.17,5.79,7.69,343.85,518.21,31.62,4.2,6.23,3.09,17.78,-3.29,7.29,47.47,1021.01,3.29
2018,1349.51,8.35,9.15,260.78,244.76,66.24,4.99,5.72,1.75,15.48,-4.21,4.55,73.33,851.92,2.21
2018,1226.77,1.94,5.02,292.54,227.67,32.72,6.45,7.27,3.18,12.77,-8.1,6.67,64.16,1009.46,3.38
2018,1209.92,5.59,7.12,374.55,552.05,51.5,9.59,6.76,2.62,17.94,-5.12,9.89,64.61,1143.38,3.36
2018,1256,1.93,5.99,508.89,339.61,46.04,9.38,5.57,5.73,18.36,-5.86,6.91,68.71,1238.03,3.87
2018,1243.31,2.06,5.01,666.7,718.23,5,7.29,11.24,4.48,13.31,-3.86,7.07,75.39,1281.71,4.14
2018,1233.82,5.26,9.23,506.92,481.2,32.84,4.6,6,6.2,14.75,-5.56,7.92,69.08,1182.99,3.48
2018,1153.46,6.45,10.47,291.76,80,43.54,6.21,8.5,5.71,20.49,-6.24,4.7,71.27,1319.74,1.98
2018,1349.44,4.04,5.46,329.5,206.23,44.9,8.85,7.68,2.49,18.12,-4.5,6.79,73.46,1364.86,3.3
2018,1117.05,4.93,4.45,288.79,336.89,35.33,7.53,7.36,7.91,9.46,-8.38,8.36,66.36,1071.24,2.4
2018,1310.26,0.81,4.32,309.11,447.36,46.17,4.07,5.84,3.71,14.72,-6.83,5.73,71.19,1181.34,3.2
2018,1267.55,5.94,6.47,377.08,499.38,10.56,6.32,8.66,4.31,17.21,-3.35,5.19,58.11,861.81,1.95
2018,1347.44,7.2,5.54,187.78,332.62,23.38,6.63,5.35,3.91,13.25,-5.76,6.41,74.48,1081.51,2.18
2018,1183.67,7.61,6.62,636.76,687.73,20.87,3.99,6.85,2.83,16.25,-3.54,6.62,82.8,1096.17,3.37
2018,1081.47,5.08,5.95,327.67,464.84,22.76,2.54,8.18,5.76,15.72,-6.27,6.53,72.62,1629.96,2.15
2018,1362.48,6.57,6.02,141.89,433.02,19.81,2.89,5.14,3.14,19.17,-4.33,5.16,67.72,1452.22,1.48
2018,1078.92,3.2,7.73,433.89,441.92,50.98,8.18,8.57,4.31,13.46,-5.18,5.12,79.26,1529.64,3.58
2018,1464.31,7.65,5.91,259.85,420.2,53.88,3.42,4.03,5.15,12.34,-3.51,4.61,70.36,1032.98,1.27
2018,1438.83,5.34,4.97,471.71,468.99,82.43,4.12,5.91,-1.8,18.79,-6.37,6.99,63.91,1084.73,2.89
2018,1280.16,6.24,7.75,381.04,548.09,51.32,7.21,11.56,2.7,10.96,-5.88,5.96,83.29,1046.82,2.37
2018,1209.54,2.73,3.08,351.61,367.12,48.5,7.02,9.53,4.98,14.51,-5.95,8.77,73.41,1130.1,3.62
2018,1500,5.87,6.99,257.88,385.23,32.41,9.42,4.29,2.64,13.08,-3.78,5.76,84.26,1067.08,2.37
2018,1377.52,4.67,2.34,252.61,497.1,60.72,3.9,8.21,5.2,14.54,-7.91,4,71.92,1131.71,3.77
2018,1259.05,7.49,8.68,174.75,592.25,33.35,5.19,6.08,7.95,16.94,-6.16,4.5,64.3,1051.63,1.98
2018,1240.27,7.58,9.1,346.76,384.57,30.92,6.08,8.05,6.73,10.43,-5.76,7.42,79.69,1104.8,2.99
2018,1344.44,5.55,6,173.44,222.23,93.16,5.6,9.12,2.79,8.99,-7.52,5.03,76.77,990.37,2.77
2018,1400.35,2.42,4.99,487.97,392.96,33.12,6.93,7.76,0.87,14.64,-5.18,6.06,66.82,956.89,2.26
2018,1355.17,7.82,4.02,241.41,206.59,14.62,8.33,6.64,5.16,17.01,-4.04,2,65.2,1425.81,3.16
2018,1124.01,4.64,9.02,314.99,246.82,41.03,4.81,10.99,4.08,15.74,-2.82,7.74,84.76,1551.21,2.98
2018,1343.2,2.41,7.44,407.34,410.93,25.18,7.39,4.16,2.14,15.43,-5.43,5.04,75.55,1774.95,2.01
2018,1148.58,4.2,6.54,160.82,437.3,86.47,7.58,5.3,6.85,16.75,-4.96,6,68.24,1383.55,4.11
2018,1221.06,3.17,5.26,62.52,261.22,36.53,6.28,5.9,2.08,17.11,-7.61,7.82,59.43,1348.08,2.62
2018,1268.62,8.81,7.21,191.27,609.1,48.1,9.96,1.94,4.09,19.3,-2.91,7.56,66.01,1355.49,1.24
2018,1282.88,9.58,7.32,355.33,445.61,42.96,9.47,7.29,5.83,14.75,-4.86,6.03,61.05,1141.23,3.87
2018,1096.56,5.04,9.12,255.29,531.4,21.78,7.87,3,3.3,14.57,-6.75,4.74,66.89,1352.04,4.05
2018,1393.88,5.88,6.28,50,303.14,33.42,5.61,8.2,1.45,19.09,-2.42,4.25,79.67,1441.14,1.57
2018,1253.81,3.29,6.67,499.32,382.73,71.01,6.58,10.72,3.61,12.85,-6.3,4.55,68.96,1223.89,4.28
2018,1129.06,4.67,6.61,331.84,552.12,59.46,8.83,7.83,2.79,11.95,-3.3,3.64,86.5,1122.22,3.66
2018,1018.57,5.17,3.95,289.21,435.75,42.11,4.27,3.88,3.26,19.11,-4.64,6.56,63.87,1332.87,2.98
2018,1340.13,8.37,6.8,446.33,644.67,72.5,3.7,6.84,3.69,17.49,-5.55,6.18,91.27,964.09,3.44
2018,1023.17,5.26,7.8,414.88,355.59,67.18,5.08,7.89,4.02,14.3,-6.8,3.6,68.74,1334.3,3.52
2018,1000,7.25,7.32,303.93,586.39,36.25,8.28,5.07,6.99,10.21,-4.55,4.9,76.54,1532.37,3.16
2018,1336.24,4.21,5.74,450.72,552.98,12.51,6.48,7.29,2.91,18.09,-7.63,4.45,63.99,749.75,3.03
2018,1200.84,5.21,10.65,365.08,593.6,43.33,5.51,4.76,3.31,20.06,-2.64,6.51,66.62,1106.22,2.55
2018,1250.52,5.43,6.23,525.81,606.21,21.87,5.5,9.68,3.16,18.78,-6.79,6.98,79.69,654.61,3.46
2018,1252.98,5.39,4.29,571.15,508.01,23.81,9.03,6.31,3.04,12.46,-4.37,6.89,70.48,1372.94,3.17
2018,1274.75,6.1,4.67,329.37,384.25,58.22,7.43,6.2,2.62,18.54,-3.93,7.24,79.53,1066.52,3.57
2018,1496.63,2.73,4.89,320.24,445.86,61.68,4.84,4.6,4.82,17.43,-7.3,6.61,85.12,1078.1,3.16
2018,1172.02,0,6.53,339.2,423.58,36.62,5.2,6.1,2.36,16.86,-4.55,5.32,65.36,1197.52,2.62
2018,1007.33,5.25,4.74,550.58,661.33,45.44,3.96,6.38,3.99,13.47,-7.14,6.72,72.52,724.84,3.87
2018,1289.81,5.72,9.23,562.75,559.24,45.32,5.71,7.08,3.88,14.32,-7.21,6.45,63.82,1020.37,3.44
2018,1244.47,2.1,6.79,127.37,374.29,36.73,5.11,8.36,3.52,14.38,-5.62,9.88,67.92,875.87,1.85
2018,1160.81,4.7,7.88,339.39,358.2,33.11,7.17,10.07,6.25,9.74,-5.38,6.46,70.44,1314.51,3.33
2018,1183.08,4.85,4.21,503.3,554.13,68.37,8.52,7.23,2.68,11.85,-3.14,5.28,68.9,1255.07,4.21
2018,1294.99,6.82,4.45,438.09,377.91,41.98,4.63,6.83,2.54,17.93,-4.74,5.5,60.5,1740.66,3.52
2018,1373.01,8.88,2.63,446.14,592.19,80.59,7.2,9.5,6.06,7.66,-7.39,5.71,81.31,1019.53,4
2018,1186.42,1.37,2.71,297.52,455.63,88.87,3.6,7.25,6.01,16.17,-2.7,4.03,68.35,1158.22,4.83
2018,1355.31,6.45,6.68,298.09,455.98,56.52,7.41,6.63,7.17,12.16,-6.33,4.49,69.91,1121.96,3.98
2018,1000,6.36,6.75,272.4,550.04,42.81,4.46,6.21,2.35,22.55,-4.17,4.97,71.95,879,2.65
2018,1338.74,5.57,7.99,394.47,655.71,40.6,5.15,1.67,3.97,14.22,-5.69,6.49,50.08,1098.52,1.64
2018,1361.38,7.98,8.02,477.39,451.23,26.91,7.43,6.61,4.79,12.59,-5.55,4.09,57.71,1278.84,2.98
2018,1151.81,7.02,7.56,258.54,435.87,45.97,9.41,5.48,2.3,19.84,-5.85,8.02,48.03,1446.28,2.56
2018,1171.98,6.69,5.46,399.82,441.89,46.08,3.59,4.66,3.29,17.05,-5.72,6.3,73.34,1358.63,1.68
2018,1274.55,1.28,4.18,376.82,611.71,12.97,4.34,5.81,5.69,13.41,-4.69,7.29,63.85,1008.82,3.09
2018,1002.27,11.08,7.03,268.64,347.44,67.45,6.16,5.5,3.39,11.4,-6.43,5.89,67.49,1465.1,2.38
2018,1352.23,6.6,7.46,355.84,324.1,91.13,8.45,10.57,3.23,14.95,-3.74,6.91,52.96,927.04,3.33
2018,1166.55,5.42,5.19,386.75,218.29,67.53,8.04,5.82,-0.44,15.98,-7.02,6.33,58.06,1302.43,3.11
2018,1177.8,3.37,7.4,152.43,375.18,36.2,6.33,6.82,1.56,17.68,-6.61,8,58.56,1558.25,2.03
2018,1399.83,5.65,4.01,448.29,317.88,41.32,6.61,4.8,3.51,15.99,-4.14,5.59,60.9,1552.59,3.82
2018,1409.45,6.85,8.28,254.13,337.55,40.43,7.19,7.38,0.59,9.92,-5.01,5.35,80.19,1220.06,2.28
2018,1373.5,4.18,6.49,300.98,522.6,32.68,8.16,2.97,7.29,12.08,-3.35,5.7,66.63,1357.4,2.64
2018,1083.22,8.21,5.19,267.05,188.47,61.37,0.98,9.38,1.97,9.78,-5.97,6.83,61.53,984.15,2.66
2018,1386.73,7,8.02,380.86,692.21,17.91,2.08,8.25,6.78,15.58,-5.26,5.76,78.82,1225.56,2.75
2018,1196.87,2.07,6.01,311.51,297.55,69.84,7.3,9.15,3.2,18.06,-6.33,5.05,83.92,1253.97,3.03
2018,1132.84,8.36,6.4,75.73,696.96,36.37,7.71,6.09,0.08,14.3,-2.82,9.1,89.72,1237.47,1.4
2018,1481.95,6.03,9.36,271.95,624.22,94.39,9.6,6.27,2.67,14.78,-5.21,5.77,72.32,935.73,4.03
2018,1154.99,0.8,7.95,237.13,337.42,5,1.64,5.61,3.98,14.34,-6.96,3.63,76.09,1103.42,1.66
2018,1433.16,2.82,4.74,249.39,433.78,18.13,2.96,5.38,3.91,12.95,-3.26,10.13,61.45,1220.47,2.7
2018,1337.53,5.38,3.22,369.83,343.85,82.74,5.18,11.28,2.58,16.99,-5.34,6.61,65.96,1199.69,4.43
2018,1263.23,6.99,7.35,475.24,305,63.99,5.74,12.04,8.01,16.74,-4.83,5.51,69.43,1742.04,4.16
2018,1378.15,3.88,5.19,364.75,350.18,52.43,5.19,5.17,3.2,14.39,-4.59,4.8,56.74,1404.09,2.4
2018,1093.98,2.55,4.58,496.41,327.14,51.18,4.31,7.04,1.2,10.01,-4.96,6.58,79.51,1557.05,2.5
2018,1235.11,4.82,4.87,299.76,389.42,81.13,7.7,8.94,2.25,15.82,-4.72,7.11,76.11,1499.79,2.77
2018,1236.1,5.49,5.26,340.83,328.86,48.33,5.25,9.69,1.76,14.86,-6.35,8.03,68.49,1293.28,3.96
2018,1264.01,5.87,6,103.59,510.11,60.57,4.59,7.41,2.84,11.64,-5.88,7.61,70.95,753.69,2.04
2018,1101.94,6.68,7.46,297.31,644.04,26.26,8.31,3.96,1.88,15.41,-7.04,7.75,74.04,925.05,2.13
2018,1210.19,6.75,3.02,132.06,858.94,36.51,7.51,3.83,2.78,16.62,-5.36,6.16,84.93,1047.86,2.78
2019,1096.59,7.53,6.7,403.28,123.21,31.97,5.6,12.3,4.19,10.68,-6.58,4.01,73.24,1468.03,3.84
2019,1193.97,6.27,5.83,456.29,433.07,45.96,4.62,3.56,0.93,20.65,-6.62,8.41,58.45,1394.05,1.87
2019,1295.35,3.17,2,453.19,514.7,45.93,4.78,8.28,5.53,14.82,-4.61,6.37,78.79,1128.97,3
2019,1463.89,5.43,7.02,451.5,256.47,5,9.3,7.4,2.8,18.44,-6.8,4.12,71.95,1343.63,2.88
2019,1255.13,4.85,6.31,345.42,466.45,37.3,6.42,7.86,4.06,18.08,-6.66,6.87,58.97,1020.88,2.59
2019,1030.86,6.84,6.62,443.91,338.33,17.35,2.59,4.51,4.3,15.65,-6.1,5.52,69.76,1186.26,2.67
2019,1148.96,7.86,4.21,520.18,616.39,38.06,5.34,8.15,2,11.46,-7.51,8.32,82.79,1143.21,3.24
2019,1248.24,7.33,6.33,254.67,264.49,29.38,6.63,7.33,2.83,15.66,-5.77,2.8,74.82,1312.24,1.59
2019,1496.54,4.78,8.72,224.41,667.8,31.33,3.91,5.65,5.28,15.64,-3.21,5.51,67.5,1279.27,1.12
2019,1216.75,7.97,7.02,513.6,422.7,43.3,5.57,8.16,0.13,11.18,-5.66,6.23,77.46,903.63,2.46
2019,1150.37,5.31,6.41,338.99,518.75,11.05,8.67,6.55,2.16,15.61,-3.63,5.34,73.64,887.01,1.75
2019,1265.58,5.65,7.16,386.91,80,36.62,5.56,3.12,-0.01,16.25,-5.12,9.22,76.79,1058.87,2.23
2019,1022.18,3.7,8.29,476.24,195.51,45.54,6.28,4.66,3.69,20.65,-5.27,4.55,75.9,1195.05,2.75
2019,1301.13,5,7.82,317.1,203.39,34.01,7.02,8.38,3.21,12.05,-1.23,5.41,67.47,1207.92,3.2
2019,1183.03,6.48,4.39,274.61,552.61,35.29,6.61,4.59,6.74,12.04,-4.79,5.01,88.72,1320.27,2.46
2019,1345.77,4.29,5.59,413.79,414.87,33.35,5.78,4.58,7.14,18.84,-7.67,5.79,68.54,912.09,2.07
2019,1280.73,7.88,9.71,198.16,457.91,71.7,7.27,4.74,3.11,18.23,-7.15,4.94,75.6,1117.03,2.37
2019,1201.28,5.46,7.26,449.51,251.42,5,7.26,10.52,2.62,14.48,-3.77,7.98,67.91,708.23,1.89
2019,1390.33,5.1,10.66,180.7,367.84,29.55,8.75,5.55,4.72,17.12,-6.7,8.75,63.37,1309.17,1.97
2019,1412.88,8.99,4.58,384.28,635.77,66.62,1.67,5.46,5.57,13.02,-7.57,6.45,86.8,842.75,2.69
2019,1151.42,4.24,6.04,504.65,476.12,36.48,4.3,7.84,2.36,11.36,-6.45,7.22,73.16,1018.56,2.96
2019,1160.38,7.43,4.09,325.78,511.09,25.56,5.15,11.04,1.76,17.36,-4.34,5.63,59.23,1414.78,3.27
2019,1057.43,4.49,6.75,471.77,383.28,34.89,6.5,6.33,4.92,15.43,-3.41,5.49,70.2,989.61,2.86
2019,1206.61,1.87,10.05,285.38,452.73,18.8,8.33,8.12,2.53,17.32,-6.43,7.31,53.61,1205.5,3.07
2019,1120.61,4.03,9.28,307.76,80,58.55,5.53,7.05,4.13,14.34,-2.84,5.3,80.82,917.86,2.6
2019,1349.15,3.11,3.91,364.47,385.59,16.7,6.68,4.9,4.52,13.63,-6.19,4.57,66.41,1170.4,2.98
2019,1313.45,6.06,6.31,382.26,166.73,28.27,6.08,7.08,7.97,11.16,-4.03,7.25,57.57,1124.59,1.95
2019,1394.96,2.84,4.82,421.68,478.62,6.93,9.85,6.86,0.91,12.87,-4.76,9.09,76.08,1458.16,3.3
2019,1139.72,8.31,3.19,542.15,563.4,48.06,5.31,7.86,5.64,15.26,-8.46,6.48,67.45,1485.77,4.4
2019,1275.19,3.75,9.89,165.61,207.11,29.31,9.41,9.5,3.37,11.2,-9.26,4.07,67.31,1224.88,1.65
2019,1363.77,5.86,5.6,296.99,495.56,52.77,5.11,7.1,2.84,17.87,-4.2,5.37,60.71,1292.85,2.22
2019,1193.59,5.61,4.03,187.09,443.54,41.74,6.45,6.93,2.16,12.83,-7.59,6.88,91.44,1318.09,3.56
2019,1085.83,5.29,6.18,398.06,456.78,30.87,9.14,8.47,6.64,18.36,-4.46,4.16,70.26,914.29,3.82
2019,1243.31,5.49,7.1,305.62,361.6,33.58,3.26,8.41,5.46,10.63,-6.3,4.2,76.22,1147.92,2.69
2019,1045.32,3.41,4.15,352.78,442.53,5.9,6.28,4.62,0.5,11.79,-5.13,5.6,80.56,1403.33,1.61
2019,1138.76,3.51,4.74,450.51,237.67,43.51,8.02,2.88,1.49,17.97,-6.28,3.04,62.35,1432.9,2.42
2019,1382.08,4.46,6.59,142.73,378.85,14.26,5.57,2.85,1.84,13.13,-3.24,7.18,70.61,1018.71,1.7
2019,1269.57,3.8,6.67,433.27,241.22,25.33,5.28,9.55,7.66,15.97,-6.62,7.98,68.97,1376.93,2.9
2019,1201.55,6.89,6.12,182.91,378.02,30.26,8.86,9.22,4.6,20.85,-4.35,5.22,70.14,1173.8,2.77
2019,1250.09,4.41,3.61,249.27,319.31,48.88,7.56,7.07,0.26,15.85,-5.05,7.19,74.6,1137.39,1.15
2019,1236.96,1.63,7.33,378.23,746.89,44.72,3.55,8.86,2.98,10.72,-4.06,3.92,68.24,1100.7,2.2
2019,1088.78,4.42,8.22,344.34,183.86,29.56,2.25,8.53,4.62,11.59,-8.69,5.99,66.53,1216.46,3.64
2019,1166.97,3.53,7.81,205.43,227.16,18.79,7.38,7.7,5.87,15.9,-6.04,5.03,71.34,1120.19,3.6
2019,1338.66,4.4,12.78,243.43,544.39,38.2,4.18,4.66,5.16,15.42,-5.14,5.58,58.65,1029.98,1.07
2019,1279.45,5.44,7.19,328.11,455.37,70.3,8,9.34,1.99,17,-5.83,5.15,75.66,1289.81,1.98
2019,1048.89,5.64,6.24,435.45,152.23,81.59,5.32,8.92,5.39,18.46,-6.4,2.6,63.86,1403.81,3.43
2019,1206.37,2.88,7.15,513.46,397.14,61.46,8.28,7.73,2.11,15.58,-5.02,5.68,79.08,1490.77,5.04
2019,1296.47,6.44,8.48,410.56,369.92,40.94,7.8,4.41,5.04,17.18,-8.72,7.36,73.48,1380.68,3.13
2019,1085.53,8.51,6.79,549.95,232.24,61.81,6.98,8.52,3.77,14.49,-3.93,5.12,67.22,971.89,3.36
2019,1496.58,6.85,6.58,320.13,267.72,53.62,7.92,5.58,4.39,11.59,-2.91,5.25,71.01,1312.73,3.67
2019,1195.27,6.29,5.43,410.24,440.15,32.89,5.35,8.84,2.41,15.17,-5.16,5.6,60.65,927.47,2.48
2019,1145.53,7.11,5.69,570.62,265.12,49.9,9.41,5.7,6.51,15.42,-3.1,6.59,72.16,1043.52,3.42
2019,1265.13,7.78,5.99,289.66,516.88,35.52,6.51,10.99,3.64,11.35,-7.13,4.56,67.86,1271.69,2.57
2019,1119.53,9.85,7.77,313.33,398.39,42.6,0.63,8.37,7.28,11.14,-5.63,4.64,63.36,1147.47,1.74
2019,1233.44,7.21,4.57,670.08,262.25,24.12,7.42,6.12,6.95,18.35,-5.18,4.67,65.7,911.84,4.3
2019,1277.33,6.21,10.86,301.46,485.99,56.82,11.08,6.62,4.5,15.22,-6.73,7.55,59.99,1201.96,3.26
2019,1166.48,5.86,9.99,266.38,239.56,63.95,5.84,4.93,3.56,14.89,-5.89,5.79,65.63,1089.85,2
2019,1233.22,4.23,6.46,177.01,325.55,23.19,4.32,6.58,3.82,21.34,-4.39,3.29,78.3,1544.52,1.78
2019,1311.95,4.93,5.53,479.39,442.41,60.89,2.17,7.5,0.22,20.03,-5.86,6.2,64.88,1607.3,2.5
2019,1196.29,4.65,7.09,204.4,247.58,71.61,7.51,8.53,3.65,11.28,-4.27,5.91,68.99,976.14,3.27
2019,1249.04,6.03,7.08,317.33,369.68,59.55,3.98,9.27,3.68,18.5,-3.31,5.93,69.46,1553.84,3.91
2019,1277.94,3.22,6.3,186.79,648.78,49.6,4.37,10.72,3.76,11.74,-4.33,6.43,67.68,941.82,2.58
2019,1164.38,3.1,2.52,159.2,146.31,62.4,6.41,7.22,4.42,14.65,-10.93,6.71,61.81,1151.66,2.15
2019,1303.57,6.02,9.44,236.88,272.69,64.31,6.98,4.34,3.36,12.84,-5.45,4.99,62.95,1030.39,2.14
2019,1067.1,6.15,8.83,269.12,534.09,37.01,4.51,5.44,5.33,10.55,-4.43,5.58,69.77,1125.67,1.92
2019,1384.18,5.28,5.87,425.32,388.98,75.07,3.85,3.27,2.43,18.49,-3.01,7.08,74.71,1143.27,2.53
2019,1184.26,6.1,4.96,344.24,359.23,44.22,4.54,5.3,-0.08,11.84,-5.8,5.51,74.35,1006.85,3.11
2019,1146.34,6.95,9.29,50,571.19,36.88,4.97,3.32,5.26,15.96,-7.03,6.44,67.89,1410.13,0.95
2019,1043.4,6.58,4.66,432.78,407.9,57.36,2.95,4.37,2.16,16.73,-2.72,6.03,69.32,982.42,3.69
2019,1251.43,8.12,5.22,504.35,335,48,2.24,5.41,6.91,10.78,-5.96,3.37,55.32,1499.75,3.78
2019,1275.23,5.96,7.72,407.16,247.96,37.39,4.73,9.34,3.42,14.51,-2.22,7.92,71.3,1103.11,3.46
2019,1200.62,6.29,12.49,222.96,258.85,21.6,7.51,6.06,8.07,15.04,-5.9,5.29,70.32,1328.18,1.88
2019,1286.43,4.45,4.27,436.45,704.17,81.67,5.15,6.57,3.64,10.73,-6.38,7,72.04,1103.07,3.3
2019,1217.04,5.47,6.44,349.16,345.67,48.95,4.98,3.91,3.42,12.18,-7.28,6.56,79.64,1261.12,2.08
2019,1281.59,4.69,3.65,473.68,438.04,58.57,6.6,9.12,2.88,14.65,-5.63,5.49,78.05,1418.41,3.91
2019,1352.32,4.47,8.67,441.34,377.13,27.23,6.54,5.56,1.9,12.41,-5.78,5.33,78.28,1260.47,2.03
2019,1375.55,5.91,4.19,375.88,404.61,10.46,5.96,5.17,2.01,20.24,-8.65,9.82,65.31,1277.63,2.69
2019,1443.05,8.06,7.14,334.57,404.69,16.54,5.22,6.94,3.44,13.28,-4.14,5.28,67.05,1271.43,2.55
2019,1355.03,4.29,6.52,411.45,381.24,70.48,7.14,7.43,1.82,13.08,-4.85,6.14,69.47,1140.37,2.47
2019,1256.77,3.46,6.28,510.82,588.8,22.77,9.64,6.52,1.78,14.39,-4.38,4.49,67.7,1519.32,4.31
2019,1126.76,3.65,10.61,418.83,323.82,50.76,7.74,7.73,1.26,19.52,-9.05,7.1,61.26,958.02,3.26
2019,1025.61,4.95,8.21,341.86,337.43,10.71,3.7,5.95,2.78,19.32,-6.69,8.55,68.52,1394.3,1.79
2019,1260.96,4.93,6.19,486.5,277.33,5,7.67,3.42,4.55,14.57,-6.03,7.48,80.16,1399.21,1.8
2019,1182.54,5.7,8.37,335.65,594.31,60.96,2.18,8.11,3.36,16.05,-3.56,7.91,60.97,1250.21,1.38
2019,1247.3,4.64,4.65,286.63,549.81,51.07,7.43,7.92,2.83,12.93,-6.6,6.81,71.44,1417.39,2.77
2019,1425.89,2.86,7.83,458.08,424.62,5,7.55,8.44,3.78,15.93,-7.57,7.93,66.01,745.94,1.98
2019,1219.75,9.37,6.19,396.55,261.85,39.28,6.79,6.25,1.96,9.57,-6.84,4.42,75.98,967.36,2.68
2019,1357.23,6.02,8.3,278.27,487.87,26.68,7.65,7.61,4.38,15.17,-5.87,4.74,69.61,1011.63,1.84
2019,1252.7,10.17,8.66,259.6,438.96,35.1,3.86,4.47,3.66,14.16,-2.5,5.9,70.67,1527.27,2.69
2019,1000,4.8,5.57,326.13,331.57,51.45,6.42,8.68,2.73,15.69,-6.48,4.88,74.79,1303.6,2.73
2019,1066.24,7.34,5.3,251.15,529.91,58.09,3.31,3.76,5.47,18.41,-7.7,6.44,69.83,941.46,2.75
2019,1276.41,9.38,4.09,159.27,245.33,52.29,6.35,9.12,2.99,13.84,-7.25,5.1,65.07,500,2.39
2019,1004.1,5.22,7.52,465.48,553.51,60.24,4.44,8.49,1.12,14.44,-5.08,5.13,61.6,1186.06,2.39
2019,1369,6.59,7.9,395.48,251.7,46.52,3.98,7.27,6.67,17.06,-4.63,6.9,71.03,1130.9,3.41
2019,1188.45,5.34,6.73,270.61,588.49,51.14,3.38,9.5,1.07,17.98,-4.97,4.22,60.54,1362.72,2.56
2019,1243.48,4.58,8.28,324.17,354.8,86.48,6.9,8.01,2.63,16.58,-7.16,6.02,59.35,1038.38,3.18
2019,1168.75,7.21,2,390.94,788.7,21.56,7.06,6.74,5.59,17.98,-8.94,4.18,79.2,1061.97,2.8
2019,1133.71,4.15,4.57,354.86,322.6,27.73,10.83,7.26,5.73,16.27,-2.19,6.13,83.77,1317.41,5.16
2019,1222.01,2.29,6.26,260.58,225.7,50.41,2.2,6.18,7.28,17.06,-4.14,4.5,59.63,1487.95,2.62
2019,1322.44,3.55,4.59,443.14,388.01,39.56,5.42,7.32,3.28,8.27,-8.15,5.01,80.6,1059.1,2.8
2019,1341.08,8.32,4.6,174.51,443.85,30.87,8.59,2.91,6.28,11.44,-5.95,4.92,69.1,1242.43,1.72
2019,1186.63,5.38,8.4,432.25,607.47,25.09,7.74,8.49,5.08,14.38,-6.18,5.53,55.92,788.77,3.19
